r [Angst],g_full(r),g_8-1(r),g_8-2(r),g_4-3(r)
3.575,14.180964659962546,0.18042248982651254,0.49710811882269934,23.395150842093287
3.625,13.807606758161793,0.197414686554498,0.5137076808632581,13.97587072936809
3.6750000000000003,13.551064352358587,0.18879607371930968,0.5439267119921145,7.688477577618227
3.725,13.370780306239892,0.18056595647467605,0.7869799430422819,4.8649669206250294
3.7750000000000004,13.255714580708215,0.17270273760311147,0.5154915046638318,3.580576126989331
3.825,13.124674211755906,0.18943379246533987,0.8277912305658146,3.3247352703053275
3.875,13.023461684764953,0.1550444996516861,1.2296841030816235,3.3584920664809914
3.9250000000000003,12.99362635861817,0.21588504966607674,1.4563082092777397,3.0543809345028725
3.975,12.913910527411746,0.18242311365890698,2.1612674067197166,2.814673832007076
4.025,12.91731955778876,0.192973761554764,2.279479229816139,2.7819450815498037
4.075,12.996093168995166,0.1936082375372215,2.8217035045706753,2.451056010326222
4.125,13.196984772291765,0.2293379619371208,3.208776882216814,2.0302806454753664
4.175,13.43403283440507,0.20988543311633764,3.132381085145347,1.8452572210674418
4.2250000000000005,13.616999994796682,0.20991559943571653,2.7917419702253556,1.3235748783140169
4.275,13.755776307908649,0.22687201154045475,2.7159568712609023,1.401433745570626
4.325,14.057634663761268,0.23232476945178931,2.059134517372091,1.0507954495867913
4.375,14.189951924876752,0.28496450596934453,1.981219413545556,0.9439317624745842
4.425,14.418400663482629,0.29328178931006355,1.9772586760874122,0.5374087683724762
4.4750000000000005,14.63188368398192,0.28344308872518786,1.9035780163248477,0.4758945040812124
4.525,14.834946467159057,0.2967054208105577,1.6678112937533123,0.35877335970274704
4.575,15.009195636699507,0.32309469244440386,1.6030985984428516,0.3889174114565498
4.625,15.188363396544375,0.31614669017593516,1.596470111761756,0.40839933091579916
4.675,15.205452621104092,0.30028998266425627,1.3989861016689578,0.3542886880849959
4.7250000000000005,15.27610917774841,0.3843437212495259,1.1649939410719405,0.50690576061909
4.775,15.28396099970313,0.35786036671394844,0.914320860360425,0.5398846984985372
4.825,15.304125952124947,0.34952966964619836,0.6822625208848236,0.6566776763516429
4.875,15.260403127443432,0.42263130116041486,0.5764426326182528,0.7351732126145832
4.925000000000001,15.373051401453504,0.4305476382785953,0.5238703554735101,0.884031224861549
4.9750000000000005,15.400093384037419,0.396853673285368,0.42515382749564234,0.6738287077289427
5.025,15.473019077542155,0.43553440237080765,0.4796386467457845,1.1558505093709854
5.075,15.548417945099203,0.5234129664717773,0.4316904789261829,1.1486050242857375
5.125,15.545774275821403,0.506496641794064,0.5064582708363514,0.9977983843343043
5.175000000000001,15.592253706174878,0.515798962132773,0.45965041029400705,1.0675751464893035
5.2250000000000005,15.625498668913165,0.5920632825017271,0.3781703620119521,1.06905852337994
5.275,15.682563318141383,0.5848767860145467,0.4566588133559181,1.041752917968188
5.325,15.725098036555954,0.657612537882986,0.4691291691448242,1.2113335262993246
5.375,15.772994905234178,0.6561793361535547,0.5360367718944983,1.2095188699157922
5.425000000000001,15.837016372055388,0.6961228922379848,0.539693859783089,1.3627269959522956
5.4750000000000005,15.905047819194888,0.7574346963003536,0.6159872634463236,1.4240565767845097
5.525,15.969342911188802,0.779378995539056,0.7544848261483729,1.4699445750821787
5.575,16.04529423503023,0.779729582558421,0.9007131587259908,1.4436962685962689
5.625,16.081959598090435,0.8458159312780333,1.1796956703627794,1.5059944728035501
5.675000000000001,16.083317216091555,0.8413044165397928,1.0973508655848967,1.2268136081539007
5.7250000000000005,16.037807566977573,0.9491184865520831,1.338747215350811,1.4962468877450257
5.775,16.011391307579,1.0065507785995087,1.2978062248629285,1.5418890469701736
5.825,16.03381298550379,1.0043748877295622,1.73203727607755,1.544790002988088
5.875,15.998657083136532,1.0220410051529085,1.9040119942576323,1.4610847327535899
5.925000000000001,15.972929381772829,1.053496903993297,1.7193106220392034,1.4308736426839388
5.9750000000000005,15.943732397822187,1.0384232983717434,2.135565617530048,1.6572879011040504
6.025,15.934818488717154,1.078674987361811,2.2205956666110427,1.635364788957394
6.075,15.880623425616898,1.1282804830531046,2.2864092226648762,1.5170997665682195
6.125,15.826357545599455,1.070336551198845,2.4291712757655954,1.5030166499290438
6.175000000000001,15.790934928081903,1.0088804036339303,2.5670283909177773,1.5672931960775884
6.2250000000000005,15.715577842552603,1.0871489695613543,2.582316911239408,1.347518546936435
6.275,15.627828754437868,0.9910587807229644,2.3850167419046153,1.4068069154151934
6.325,15.523193025329098,0.9998381779561119,2.3176807229838947,1.4193933335618734
6.375,15.461406421553864,0.9645753521699637,2.3645189911225186,1.4900377939924951
6.425000000000001,15.374176597568898,1.0001098966207276,2.0200442546235484,1.4092213490588053
6.4750000000000005,15.338133880705414,0.9244346781993316,2.1878639952577905,1.486989814958759
6.525,15.229941195782793,0.9139668999269548,2.0192253439696835,1.3850113791200793
6.575,15.208406579447894,0.9098640635831674,1.7819608886963976,1.382397493550556
6.625,15.165483745922169,0.9037597964233517,1.7687358564739473,1.338991850425287
6.675000000000001,15.07924501849978,0.889773460359978,1.8671082656725058,1.3724805389669037
6.7250000000000005,15.052166306279203,0.8751210824713661,1.8438380026402026,1.3916586829451039
6.775,14.99543027587065,0.8559721828034152,1.6220743126565271,1.353891359630649
6.825,14.940138966902316,0.8506164998535262,1.5259342541758587,1.3980626686303972
6.875,14.941879100356871,0.880508306567789,1.4702147464001858,1.4618135192779012
6.925000000000001,14.93004142725109,0.8807852676480946,1.4987430345277042,1.378677984800346
6.9750000000000005,14.91827585998066,0.8645568403300522,1.3467398329864548,1.2692002668448104
7.025,14.918766741770737,0.8001767585110929,1.1184339838859325,1.343730038193891
7.075,14.878087925069032,0.8327596180678589,1.1621788664046202,1.3248045780858118
7.125,14.869783360645647,0.8307215886518402,1.087259786925408,1.228056018325821
7.175000000000001,14.869174213203872,0.7877431605290325,1.0721592009924161,1.241853463019993
7.2250000000000005,14.867522977707871,0.8435645333002408,0.9508732322859315,1.205707258538561
7.275,14.862349929785836,0.8479286456697553,0.9190908211294161,1.2454618474080252
7.325,14.833451953861694,0.8657322319831972,0.8177779167683342,1.0249976603838415
7.375,14.810614993886464,0.8104144410971433,0.7884752903229733,0.8833843530470344
7.425000000000001,14.852665691110154,0.8276892550869178,0.7094662139029121,0.8427162134684338
7.4750000000000005,14.813025015515745,0.8360976953924073,0.8066068266007926,0.6857934693125678
7.525,14.816479131399198,0.8238490270267234,0.6276224559290373,0.6241161852255231
7.575,14.86141646069033,0.8435355467577661,0.7197083363999932,0.5986035682557643
7.625,14.82195142339747,0.8138224514917531,0.8195775220782593,0.5463850147188385
7.675000000000001,14.84563825452814,0.7968545517747465,0.6100709140858013,0.4617663824848327
7.7250000000000005,14.86905485300522,0.7943752645424031,0.788514897657546,0.5622743363043247
7.775,14.873544557065754,0.7753882130524494,0.7258552642914051,0.5123684218527563
7.825,14.8357646752727,0.7915830597515243,0.7101236785091096,0.46044549017485586
7.875,14.85846411465841,0.7797754997727772,0.5858798412385555,0.4226018526966624
7.925000000000001,14.874234131273598,0.7660837591690066,0.6638643719485073,0.42044743556738834
7.9750000000000005,14.890455412898183,0.7711499248303882,0.6742966382003656,0.4495310921335773
8.025,14.88187622920198,0.7860151708511847,0.6844181794689138,0.462444715857374
8.075000000000001,14.88550252149224,0.7535287214078268,0.7338218556424236,0.48109482652075874
8.125,14.897158405281163,0.7771981331996184,0.685719952675293,0.4902296152897929
8.175,14.938036252971411,0.7919395756078066,0.6030859498063742,0.5406977481022665
8.225,14.94191450589761,0.7807016738060265,0.748388454767685,0.5282742033654244
8.275,14.939369180305981,0.7797145892451642,0.6146934480752602,0.5364070183675619
8.325000000000001,15.006091057595055,0.7754955849908832,0.6302501247656912,0.5700898855835116
8.375,15.03238605431454,0.8250610591699525,0.721820660177683,0.6142552284649313
8.425,15.026598033927517,0.8593419254923504,0.6713209450658975,0.6293633859992788
8.475,15.043926373147785,0.8449103457332992,0.7518795623239274,0.7878149825820562
8.525,15.071525900784623,0.8789612760517411,0.6474680984755867,0.835971468917845
8.575000000000001,15.108145418150242,0.888039564604837,0.6858423172356383,1.0989678075389953
8.625,15.11655700573097,0.8828402690616437,0.7019341535257613,1.2757586516551873
8.675,15.153823823379538,0.8732820512736862,0.7176104992554495,1.3376048644210028
8.725,15.152342467026173,0.9337872983433665,0.7693961442072353,1.259723178481676
8.775,15.18683136556857,0.9375738263513419,0.7039264289005105,1.3872249771006404
8.825000000000001,15.220419429695326,0.9588661711503206,0.7240153927812336,1.259378887443412
8.875,15.262101882067093,0.9787760243701011,0.7763774159369378,1.2527908302618807
8.925,15.25138418979577,0.9959539418084368,0.8300164456600337,1.1989126437311588
8.975,15.266557063196228,1.010212017349897,0.8972044010419412,1.086997639723892
9.025,15.27846231858484,1.00149955314401,0.9921079427652525,0.962856602929422
9.075000000000001,15.294075811783081,1.037609282441927,0.8992377185818204,0.9088810185129934
9.125,15.283898047443184,1.0129550627824813,1.0682458897444143,0.7987999398758474
9.175,15.297655064594077,1.0253867166250663,1.0731445525148604,0.8137030123464333
9.225,15.331541273642552,1.016385923124043,1.1455333269560173,0.765244259147808
9.275,15.326845281799235,1.0167978593305207,1.1355238589440173,0.7039324735323671
9.325000000000001,15.31717960111193,0.9829743037043999,1.1530621224387705,0.7238033521051292
9.375,15.331411999861215,1.0219629821893377,1.0752845847922858,0.6483333525953519
9.425,15.335329811227806,1.0118974746643037,1.0795516954274487,0.66829390669318
9.475,15.32182023664709,1.005197658156547,0.9841484554645311,0.6789518557923828
9.525,15.350846913637854,0.9804974361501358,0.9125677952766384,0.6827845374731693
9.575000000000001,15.321052051585363,0.9736698505654995,0.9442086754817732,0.6756722631887937
9.625,15.329018294976047,0.9853599763452487,0.9451400916923828,0.5915162478619002
9.675,15.304058835926702,0.9631212483182575,0.9120645815078455,0.6129922419901551
9.725000000000001,15.306498085823955,0.958869788493828,0.9383986964322997,0.598307893698447
9.775,15.290586681733771,0.9713623114257393,0.8581745322059359,0.6545398974452078
9.825000000000001,15.291358530191106,0.9794170151612892,0.9008824041681615,0.6252699791486804
9.875,15.281783746483677,0.9827117077141317,0.8856745592587832,0.6617108776071371
9.925,15.278402373320185,0.9786876095038142,0.9191003735985901,0.653045002293735
9.975000000000001,15.262937632761465,0.978928537705465,0.9238773550136934,0.7901845196229426
10.025,15.268087030828054,0.9705117619845386,0.8593689210695099,0.7921998559744211
10.075000000000001,15.252142130861152,1.0122354257506334,0.9251884216156262,0.856728390417853
10.125,15.246868197966057,1.0000998982015974,0.9141366087446662,0.991605812875571
10.175,15.230179011389641,1.0466202502579698,1.070100429989183,1.0585939737527388
10.225000000000001,15.215457977801632,1.048073514740015,1.1736024992231489,1.228674461160805
10.275,15.204921363705038,1.0649901632959644,1.2769247522719114,1.4800291311310634
10.325000000000001,15.2143823237398,1.0650998179888151,1.2906613787404007,1.6594217726662264
10.375,15.209808563294771,1.0727794070210144,1.3833888195377322,1.7080240625225882
10.425,15.205934479739797,1.078834908377422,1.403034368534852,1.9693633454174067
10.475000000000001,15.20388303339623,1.0758349849626756,1.3842438307561016,2.2437416341667533
10.525,15.194829711293458,1.0622348992198527,1.480454522079353,2.3389747594595125
10.575000000000001,15.18627455066132,1.0327835222713766,1.5747880407876036,2.2956042127828327
10.625,15.181181611825094,1.0140513560411926,1.6110048359863487,2.4235422095951815
10.675,15.176872522147953,1.0034068789444532,1.5994334305497242,2.4061193546723
10.725000000000001,15.16861197221321,0.9771098851172576,1.667407641435329,2.421711098275116
10.775,15.133869941340945,0.957558898881878,1.5220002333553344,2.383896994716105
10.825000000000001,15.141163030172574,0.9593296803755965,1.5604975723355423,2.377174912037748
10.875,15.12042620605538,0.9139697621759235,1.6250851073930086,2.516531586758387
10.925,15.125223628900947,0.9327453143639394,1.5919460210001515,2.461943689739002
10.975000000000001,15.123982453796378,0.8891065829369643,1.6170343581653428,2.3489031196591377
11.025,15.136256984923168,0.9098818630031623,1.442323940650862,2.3472474549437057
11.075000000000001,15.122338735800389,0.8877654326632602,1.515122301138852,2.3649505149186556
11.125,15.123800157633719,0.9014805606064065,1.5560767481416988,2.2442797635569454
11.175,15.110767343128318,0.9067479319437296,1.4785881108942347,2.0779727536975963
11.225000000000001,15.119431365542317,0.9111820017252664,1.4528392122385492,2.0075023388198643
11.275,15.12760493054014,0.920385536676643,1.4103080564451602,1.8726017272178848
11.325000000000001,15.114167947834837,0.9053613513055165,1.427295325941523,1.7926333920176618
11.375,15.115383148762115,0.9291214946638608,1.4439300770958647,1.6909786875235322
11.425,15.127166334586864,0.9435989667276102,1.4130666696483152,1.581904560209097
11.475000000000001,15.144337311594072,0.9251221590477113,1.4867258365964986,1.4626004680513223
11.525,15.158808903208296,0.9456574948040298,1.4693694899004734,1.3677243980253646
11.575000000000001,15.146542239580011,0.9545508771032151,1.5811817536897919,1.278875214090243
11.625,15.167476483338431,0.9739211644073892,1.5823012093478337,1.181216501685847
11.675,15.154506061512208,0.9973173580117735,1.5396449944502169,1.0108927399701522
11.725000000000001,15.167797276003043,0.9893134528867209,1.6074180943281544,1.0311738718331558
11.775,15.192809177666803,0.9958017509351724,1.59665995300279,0.8319815539862073
11.825000000000001,15.186697678768917,1.0126106071640864,1.4340968347481602,0.7766841273339061
11.875,15.208606445959262,1.0176235159597928,1.5163793948594828,0.7194706321013906
11.925,15.257187595320108,1.0125381063118628,1.5930458739707982,0.6408484278287421
11.975000000000001,15.252028803972147,1.0276025323335254,1.4662375393470897,0.5815106388345407
12.025,15.245146689531287,1.021528144550559,1.4650541364617686,0.5341200178853117
12.075000000000001,15.24205390537913,1.0331589617136565,1.4189035292290548,0.5909828519053819
12.125,15.215232960431088,1.0109312307262408,1.3721122678605095,0.6847056297296076
12.175,15.208723660930792,0.9986062545979576,1.263086786609546,0.6871299273920434
12.225000000000001,15.201027605974492,0.9885257263164138,1.3377999608483964,0.8369552883162747
12.275,15.178038634355053,0.9713654108020675,1.3097935024475598,0.8960357964429985
12.325000000000001,15.193882273530146,0.9782423852536829,1.2926527945940869,1.023404588642235
12.375,15.1710637903553,0.9277863977651908,1.2251826888261557,1.0631214866004737
12.425,15.177130687108836,0.9335476279132596,1.1137419050157864,1.2166279932389543
12.475000000000001,15.181796010069284,0.9131141768647392,1.211998171606942,1.4135726043584087
12.525,15.182029877560227,0.8818108614318059,1.142856634592994,1.4428090403499594
12.575000000000001,15.20302075569581,0.8756537000054071,1.138808701239294,1.6410396609920137
12.625,15.184613639117497,0.8621934806605566,1.1522280428684455,1.6405236026570233
12.675,15.212241226733141,0.8632713319854096,1.2012400823624307,1.7450113130614742
12.725000000000001,15.186901651734582,0.8337701394271165,1.3144337264275083,1.7901802617389568
12.775,15.198268193471586,0.8564664130822572,1.3443116284884864,1.8662208489604872
12.825000000000001,15.212083018375608,0.8400954857258809,1.3604064042287263,1.8879109283174178
12.875,15.202371093690557,0.8655514386983921,1.4456804171215936,1.8720782866288739
12.925,15.203222392102688,0.8446660326622984,1.5593091928034661,1.8920885937066454
12.975000000000001,15.212780860085687,0.8618754776262121,1.6640707719029595,1.9990077663894559
13.025,15.218125582793341,0.8653346508152652,1.6560006081751533,1.915811304298743
13.075000000000001,15.210383957597948,0.8628794043089439,1.7339474555207544,2.023132262235198
13.125,15.211534785486489,0.8577334419964622,1.7933724451739235,2.159884294508953
13.175,15.21351726210018,0.8942826655896933,1.7557661026411653,2.047440601776994
13.225000000000001,15.226314396800202,0.8907027039760613,1.739109533879301,2.16367021643208
13.275,15.218329884799328,0.9230096758756446,1.7215269690776662,2.183455017063166
13.325000000000001,15.220333638478062,0.924337643130546,1.6191745396136574,2.2308378498130166
13.375,15.217048556512138,0.9469385027389574,1.6792327288486266,2.2219589710211185
13.425,15.220117859686548,0.9785274201574228,1.537858498138916,2.076549619621674
13.475000000000001,15.226964536451447,0.9626091478942066,1.519906259545109,2.136616425288597
13.525,15.214793462847826,1.0059287632496468,1.4196874760327995,1.952612973534406
13.575000000000001,15.21900315199548,1.014534766891309,1.3941649436475716,1.9059333735027468
13.625,15.207030995294957,0.9994582708085716,1.2748608822807272,1.7208482882463825
13.675,15.20843104822364,1.0012925943123512,1.23476585163624,1.526735421025723
13.725000000000001,15.18718899580626,0.9724706618319595,1.0276363986893697,1.4355290000153025
13.775,15.184067437327768,0.9588801422195059,1.0191434423193404,1.2420156735452317
13.825000000000001,15.17841717812892,0.9700540068680158,0.938030687176611,1.13436269146939
13.875,15.194038477395846,0.9460296519574576,0.9003426830759838,1.0911369515399665
13.925,15.183618976546882,0.9512545651660107,0.8938886414003814,0.9983292386774033
13.975000000000001,15.175275368768864,0.9450275710060807,0.9220686151751525,0.9983146417883129
14.025,15.175368694110336,0.9397668160801076,0.8852245360078503,0.9336746816502399
14.075000000000001,15.195315090706739,0.9285129893172828,0.8709286193795138,0.8659175226051782
14.125,15.188686877869065,0.9494006919325283,0.9085596812471468,0.8408903950206343
14.175,15.185724692589487,0.9406181609735458,0.9565084724681697,0.8191585988389596
14.225000000000001,15.187034120232973,0.9576855604516592,0.947833771193425,0.7682751996319368
14.275,15.189900444272155,0.9522941910329855,1.009408893740153,0.7843379917575515
14.325000000000001,15.192445299585946,0.9716981932828601,1.0430115267162765,0.808866081943235
14.375,15.190807177079419,0.9805088392126784,1.0280818272231842,0.7907582652380204
14.425,15.201197173640223,0.9666905365660413,1.0982552664278717,0.8224987312431142
14.475000000000001,15.205463285790804,0.9719816993536616,1.0849955560682394,0.8329354530864461
14.525,15.19890928591879,0.9839033286108593,1.0050752788177062,0.8469735495654818
14.575000000000001,15.19320311917917,0.9781036714794612,1.0514654795337455,0.8140679401545698
14.625,15.198752955595621,0.9746407790497472,1.0702794434169671,0.8419284086549762
14.675,15.197392120740377,0.9806744225128357,1.0906569069006808,0.8601715081473673
14.725000000000001,15.188607304631315,0.9862969991939241,1.0493820780056424,0.9083656382038368
14.775,15.194742155187454,1.003907843020886,1.0832193696169272,0.945884252226368
14.825000000000001,15.187662384530219,0.9783829325929051,1.1003162373869815,1.019915461420282
14.875,15.187677998074513,0.9953654954657314,1.1548464363731805,1.0372979646055922
14.925,15.180539048398158,0.9823371470791141,1.128404135796317,1.110577846131289
14.975000000000001,15.181941722959333,0.9603639012288073,1.1377035452793685,1.100517904110703
15.025,15.179895559637732,0.997787599429627,1.0342797194384767,1.1556492783521766
15.075000000000001,15.177830234659622,0.9660075589640928,1.0248092145558407,1.1576063165272712
15.125,15.18246409055049,0.9821173526840268,1.0796656082626999,1.2176614536917751
15.175,15.167534534810189,0.9667978561251398,0.9475452293082969,1.1967177236395952
15.225000000000001,15.167453191026693,0.9874325479302453,0.919061933256026,1.172596259671479
15.275,15.174895672818344,0.9763223690756281,0.9385831131488629,1.1751434988745055
15.325000000000001,15.170281286829606,0.9560838062532723,0.8741364631281763,1.1734056197503953
15.375,15.163442451705418,0.9694789258982601,0.8911376682314112,1.1204313378140454
15.425,15.161870421913394,0.9720569813437108,0.820281357553929,1.114013847746183
15.475000000000001,15.169696434361164,0.9748592940563042,0.8854613493134548,1.0396709101489447
15.525,15.157620904646688,0.9814690886450197,0.8723533162364571,0.9324872086682439
15.575000000000001,15.160057434031774,0.9487622008877873,0.8741275705814764,0.8880415862180725
15.625,15.155202855818528,0.9476040621382329,0.9124571604660588,0.8539037597944407
15.675,15.154622579716662,0.9361539636330196,0.8856357440626587,0.8121021193275292
15.725000000000001,15.156630320854168,0.9485919766724045,0.8310338710636876,0.8061430014955958
15.775,15.149738196684511,0.9548840416116177,0.9071548245207021,0.7627440740912849
15.825000000000001,15.155966427606879,0.9434587511258178,0.8776469977936728,0.7476252203427586
15.875,15.142418698474897,0.9544174114752836,0.9217604802348899,0.7791633461130811
15.925,15.154392476879734,0.9414392746637102,0.8705738098783005,0.7680152045778895
15.975000000000001,15.156022107714044,0.9539744777627394,0.8908066446288815,0.7499891750412592
16.025000000000002,15.166323644427983,0.9521751274715365,0.892214813240361,0.7151635201450038
16.075,15.174087960581286,0.9630788570841093,0.8690011295209097,0.7883246320852819
16.125,15.158716947280627,0.9456888216664242,0.8704926451752,0.7254105376459997
16.175,15.166252062076794,0.9352748827348696,0.8507005967186771,0.764188671628642
16.225,15.171570992785696,0.9477122032338188,0.8530075981074775,0.7413850300085323
16.275000000000002,15.15476372343616,0.9661737588133299,0.8260366329918438,0.7803122821638023
16.325,15.17056795580911,0.9448729375935828,0.8619591593201119,0.7606398458650261
16.375,15.15187796581522,0.9487035874571927,0.820421163743357,0.7619254309493813
16.425,15.174248585451828,0.9390736008953317,0.8316247406047994,0.7882036258298586
16.475,15.176054540185637,0.9515172940568619,0.8273160969379342,0.8024454096736638
16.525000000000002,15.171025027137755,0.9515328598286862,0.8179547978012949,0.7801471093695909
16.575,15.170811753803488,0.9680757756542588,0.859279598161445,0.8000189362192758
16.625,15.17962987107255,0.9668341717717864,0.823948053206485,0.8304132079395788
16.675,15.194524260281119,0.9659887369987311,0.8311530809720719,0.806875413658455
16.725,15.189074883599016,0.9615691698865342,0.8247714156646238,0.8567117889046494
16.775000000000002,15.179940929941365,0.9745984454575614,0.8643124300856515,0.8276232493799748
16.825,15.201561521712742,0.9696760816282026,0.8963558098370052,0.8661967332931941
16.875,15.20174571826117,0.9659627964276883,0.8213295704270223,0.8255129128909969
16.925,15.183595466264416,0.9561615486287416,0.9114400991294693,0.8414359546335937
16.975,15.194012872735676,0.9654649727164276,0.8454437777231889,0.8530231432936483
17.025000000000002,15.199812650886347,0.9702059710755614,0.9000794809826955,0.8535000253458437
17.075,15.198916381932127,0.9875751820837343,0.9240982801452692,0.8199073907847496
17.125,15.207127822443166,0.9846897624588646,0.8659027620980285,0.8699648548052902
17.175,15.203119245681478,0.9728763744018565,0.8951955035611769,0.8837531550194171
17.225,15.20951122038556,0.9644714996579875,0.8826450272798751,0.8351334299054485
17.275000000000002,15.19731619989982,0.9744992219959073,0.8489347446268096,0.8542572195147521
17.325,15.206671730483741,0.9736840952539101,0.8566097825406445,0.8169212984074857
17.375,15.197715486339911,0.9752124613323445,0.8326142295567801,0.8543174440712935
17.425,15.218947222714526,0.9678712703428194,0.8474599427060351,0.8134569203135091
17.475,15.2145903139398,0.9686574501309626,0.8666735322479613,0.849119004588025
17.525000000000002,15.204218175959273,0.9711515659262695,0.8313514719504098,0.8552706045026383
17.575,15.196108285433887,0.9873841204626086,0.8613385549708178,0.7912744486336399
17.625,15.207078923988414,0.9795772058377152,0.8366448716282996,0.8449537970149826
17.675,15.202915847272068,0.9804305179716181,0.8808544345262567,0.8287403915023362
17.725,15.208560497033066,0.9840110053450895,0.8594610151462643,0.7798344799194783
17.775000000000002,15.218739340012856,0.9671843139694236,0.8068737148914202,0.7880215252911527
